,category,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,sensor22,sensor23,sensor24,sensor25,sensor26,sensor27,sensor28,sensor29,sensor30,sensor31,sensor32,sensor33,sensor34,sensor35,sensor36,sensor37,sensor38,sensor39,sensor40,sensor41,sensor42,sensor43,sensor44,sensor45,sensor46,sensor47,sensor48,sensor49,sensor50,sensor51,sensor52,sensor53,sensor54,sensor55,sensor56,sensor57,sensor58,sensor59,sensor60,sensor61,sensor62,sensor63,sensor64,sensor65,sensor66
171,kahlua,17744.1,17745.1,36435.3,36440.6,36422.0,29381.5,29359.5,29379.0,19575.4,19571.6,19578.5,14033.3,14029.9,14030.6,20947.4,20961.8,27155.7,27121.9,8517.5,8517.2,8517.8,14598.5,14604.8,14603.9,24493.5,24487.1,24473.5,43479.8,43472.5,43473.6,19039.7,19028.4,40903.4,40956.2,37512.4,37548.6,37549.1,195823.4,196846.9,196434.3,99943.7,99978.1,100256.2,101725.6,101761.3,101790.0,119623.4,118823.0,1616308.8,1655408.9,51589.8,51507.6,51498.0,16875.0,16870.6,16871.7,1092.6,1092.5,1092.5,5133.0,5137.1,5139.9,27810.5,27838.5,25.969999,51.930000
172,kahlua,17726.2,17722.4,36304.3,36377.1,36383.6,29196.2,29226.5,29209.1,19567.8,19568.1,19572.3,14023.2,14020.7,14023.3,20964.3,20969.9,27132.7,27125.0,8519.2,8518.4,8516.8,14603.7,14607.7,14610.6,24439.2,24433.2,24442.2,43447.2,43405.0,43392.0,19033.3,19033.5,40908.6,40939.7,37323.6,37337.8,37362.8,196512.1,196690.7,196544.6,99937.0,99729.2,99919.4,100916.2,100660.9,100877.7,119670.3,119753.5,1579851.2,1644662.1,51433.6,51492.4,51477.0,16876.6,16871.7,16873.1,1092.6,1092.5,1092.5,5131.7,5136.4,5137.9,27838.2,27874.2,25.969999,52.400002
173,kahlua,17731.6,17719.7,36396.9,36372.4,36446.3,29080.3,29048.9,29068.0,19572.7,19569.9,19570.4,14021.3,14021.6,14020.3,20944.9,20944.7,27139.7,27111.3,8514.8,8514.1,8513.7,14602.7,14606.8,14607.1,24418.2,24414.3,24405.6,43421.5,43409.8,43429.6,19032.1,19030.5,40940.9,40895.1,37351.5,37377.0,37425.1,196726.5,196866.4,197071.8,99783.6,99900.9,99814.6,100448.4,100719.7,100648.1,119394.1,119724.5,1697656.8,1608231.2,51451.4,51432.7,51474.5,16877.3,16875.3,16878.5,1092.6,1092.6,1092.5,5134.0,5138.8,5140.4,27831.6,27838.2,25.990000,52.820000
174,kahlua,17731.6,17733.2,36402.8,36407.6,36432.7,28948.7,28928.1,28946.2,19602.2,19582.0,19594.0,14014.7,14017.4,14015.0,20939.2,20954.3,27130.9,27104.5,8515.3,8516.0,8514.9,14598.3,14598.6,14600.4,24455.5,24464.7,24452.3,43462.2,43459.9,43447.9,19032.4,19040.9,40914.1,40950.7,37404.0,37370.5,37363.5,195601.3,196460.2,196049.2,100000.8,99734.2,99869.9,100503.5,100564.7,100463.6,119586.1,119714.9,1622254.5,1711566.4,51447.8,51444.9,51462.7,16875.7,16876.0,16875.9,1092.6,1092.5,1092.5,5133.4,5137.2,5140.6,27815.3,27858.1,26.010000,53.349998
175,kahlua,17752.4,17752.6,36395.0,36455.0,36434.3,28871.1,28893.6,28897.1,19602.2,19606.1,19599.8,14020.9,14025.9,14023.7,20957.6,20949.9,27149.2,27113.6,8519.7,8517.2,8517.2,14600.0,14606.4,14604.1,24446.7,24440.2,24437.0,43448.2,43427.7,43421.8,19042.3,19041.0,40912.9,40920.7,37416.6,37415.9,37452.6,197140.3,195955.6,196440.7,99811.2,99822.1,99804.5,100235.1,100458.6,100514.6,119830.6,119583.7,1631367.4,1615870.1,51460.1,51417.1,51448.7,16877.9,16877.5,16882.1,1092.6,1092.5,1092.5,5134.6,5138.9,5141.0,27851.0,27848.2,26.020000,53.810001
176,kahlua,17750.1,17754.7,36508.4,36506.4,36500.6,28960.7,28958.6,28957.2,19607.5,19603.7,19598.4,14039.2,14037.9,14037.6,20953.9,20965.5,27144.8,27119.3,8522.9,8518.5,8523.4,14611.8,14610.2,14611.6,24440.5,24435.5,24431.7,43469.6,43435.5,43453.1,19048.4,19033.2,40969.0,40942.4,37397.2,37388.5,37413.6,197159.9,196518.6,196918.5,99827.1,99996.6,99575.6,100198.8,100141.4,100241.8,119658.3,119487.7,1652651.6,1615870.1,51477.0,51453.2,51390.4,16881.8,16878.4,16877.1,1092.6,1092.5,1092.5,5133.3,5137.0,5139.7,27842.1,27824.8,26.020000,54.110001
177,kahlua,17744.5,17738.1,36458.9,36463.5,36436.4,28927.2,28926.1,28928.0,19599.6,19595.8,19600.4,14046.7,14044.6,14041.2,20967.2,20966.1,27157.6,27107.4,8516.9,8516.0,8517.7,14596.0,14601.0,14608.2,24455.1,24449.7,24442.5,43465.3,43434.8,43419.0,19043.6,19037.7,40897.9,40919.0,37343.5,37333.6,37331.3,195765.4,196518.6,196811.1,99873.2,99993.3,99900.9,100162.5,100286.6,100250.3,119510.5,119588.5,1653110.5,1674969.6,51378.0,51438.7,51433.6,16877.3,16882.1,16875.4,1092.6,1092.6,1092.5,5132.1,5135.9,5138.5,27828.4,27851.8,26.010000,54.160000
178,kahlua,17739.2,17739.6,36453.5,36471.7,36451.7,28916.2,28905.5,28917.4,19593.0,19591.0,19594.3,14049.5,14050.9,14048.9,20961.2,20964.7,27148.1,27113.6,8519.7,8517.3,8521.3,14596.8,14600.6,14604.0,24453.3,24446.6,24431.7,43444.5,43423.7,43405.0,19046.7,19048.7,40930.0,40975.9,37114.8,37211.1,37167.9,196580.2,196518.6,196817.6,99742.6,99780.2,99801.2,99703.3,99991.6,99859.8,119342.6,119736.6,1614117.8,1693070.4,51393.1,51407.5,51479.2,16879.7,16877.4,16872.6,1092.6,1092.6,1092.5,5131.4,5136.0,5138.2,27851.9,27868.9,26.049999,54.130001
179,kahlua,17741.6,17739.0,36468.3,36440.1,36500.6,28882.6,28866.3,28896.9,19591.9,19589.5,19588.3,14055.8,14054.9,14051.5,20939.8,20958.7,27137.8,27097.4,8518.4,8517.1,8517.0,14595.8,14593.8,14595.4,24460.2,24451.5,24467.8,43433.6,43465.3,43433.9,19045.1,19044.5,40941.1,40912.9,37331.5,37375.4,37296.9,196288.5,196010.5,197293.9,99628.1,99988.2,99789.4,99914.3,99742.6,100024.4,119687.2,119456.5,1633157.5,1665364.6,51382.2,51391.7,51367.5,16878.7,16873.9,16883.1,1092.6,1092.5,1092.5,5130.9,5135.1,5137.8,27860.2,27829.1,26.020000,54.230000
180,kahlua,17738.3,17737.6,36507.8,36522.3,36519.4,28891.8,28889.1,28896.7,19603.3,19600.5,19594.5,14066.8,14062.0,14061.9,20959.7,20968.1,27145.7,27099.6,8521.1,8522.3,8521.6,14592.0,14596.7,14601.6,24475.7,24461.6,24472.4,43462.8,43440.4,43485.5,19049.6,19043.4,40940.0,40953.7,37242.8,37330.6,37344.1,196010.5,197153.4,195120.3,99888.3,100261.3,99989.9,99914.3,100081.6,100169.2,119583.7,119633.0,1634053.9,1610188.6,51426.7,51442.2,51408.9,16878.9,16885.1,16883.2,1092.6,1092.5,1092.5,5133.8,5137.2,5140.5,27865.9,27872.0,26.049999,54.240002
181,kahlua,17759.8,17754.2,36622.8,36604.1,36615.2,29058.7,29068.2,29058.8,19612.9,19615.2,19626.8,14089.7,14087.8,14087.8,20973.6,20974.9,27148.4,27112.4,8520.9,8519.2,8521.0,14585.5,14588.1,14585.2,24510.4,24515.2,24498.4,43501.9,43516.6,43529.7,19048.1,19047.0,40960.3,40985.5,37418.5,37418.9,37427.4,196259.4,197346.3,196418.0,100100.1,100026.1,100177.7,100325.5,100516.3,100372.1,119424.1,119660.7,1601310.4,1624911.1,51436.2,51430.9,51471.4,16898.2,16891.1,16888.6,1092.6,1092.5,1092.5,5138.5,5143.0,5145.5,27875.2,27907.1,26.059999,54.240002
182,kahlua,17765.5,17768.5,36586.1,36634.6,36631.4,29088.8,29095.2,29088.5,19624.3,19615.0,19619.3,14096.5,14098.4,14097.5,20953.1,20961.1,27138.9,27110.9,8517.3,8517.1,8516.1,14571.9,14573.4,14578.1,24550.2,24535.9,24532.3,43576.5,43572.8,43551.2,19048.8,19055.6,40952.2,40963.7,37406.4,37458.3,37457.6,196938.1,196220.5,195884.6,100309.5,100093.4,100155.8,100095.1,100417.0,100134.7,119696.8,119805.3,1642846.8,1540205.6,51468.7,51491.9,51461.8,16884.7,16887.2,16885.2,1092.6,1092.6,1092.5,5138.3,5141.8,5144.6,27878.1,27865.6,26.049999,53.959999
183,kahlua,17763.1,17776.7,36646.9,36635.7,36615.2,29054.6,29052.1,29059.1,19628.0,19628.0,19622.8,14102.6,14103.1,14103.6,20963.8,20958.3,27143.0,27153.7,8513.9,8515.0,8514.8,14547.7,14552.9,14548.0,24558.5,24555.0,24547.0,43568.6,43582.1,43584.9,19046.2,19047.4,40936.9,40902.5,37300.6,37339.5,37363.2,197379.0,196544.6,195968.5,100052.1,100198.8,99983.2,100180.2,100195.4,99917.7,119616.2,119389.3,1662574.2,1632709.6,51434.9,51447.8,51467.0,16891.1,16886.8,16889.6,1092.6,1092.5,1092.5,5138.4,5141.3,5145.2,27889.5,27867.8,26.080000,53.770000
184,kahlua,17763.5,17771.0,36654.9,36590.9,36600.4,28901.4,28905.5,28896.5,19620.1,19619.8,19621.2,14085.8,14096.2,14096.0,20994.9,20968.0,27127.4,27097.4,8513.4,8514.0,8511.8,14549.3,14550.8,14551.5,24516.5,24509.5,24512.8,43544.7,43524.4,43529.7,19054.7,19049.0,40978.3,40933.9,37318.3,37416.1,37282.6,196918.5,196434.3,197133.8,99886.6,99917.7,100026.1,99859.8,100058.9,100012.6,119375.0,119800.5,1621812.8,1624467.6,51453.6,51424.0,51508.5,16890.6,16894.9,16889.4,1092.6,1092.5,1092.5,5138.6,5142.2,5144.5,27875.9,27909.0,26.059999,53.680000
185,kahlua,17764.0,17763.1,36616.1,36673.5,36667.3,28922.5,28927.6,28909.4,19613.1,19620.8,19615.5,14116.6,14107.8,14106.2,20967.3,20970.2,27119.4,27105.0,8517.2,8516.8,8517.1,14558.9,14558.6,14561.0,24534.2,24525.9,24524.6,43704.4,43549.9,43561.4,19050.1,19050.0,40942.7,41007.9,37353.6,37264.9,37307.5,196980.4,195752.6,196720.0,100384.0,100116.1,100276.5,99823.8,100112.8,100143.9,119802.9,119487.7,1603466.6,1685162.9,51433.6,51501.1,51501.5,16892.7,16895.2,16892.3,1092.6,1092.5,1092.5,5138.2,5142.7,5144.7,27904.1,27886.4,26.090000,53.939999
186,kahlua,17764.3,17765.1,36668.2,36654.0,36707.6,29054.4,29057.4,29085.8,19625.4,19617.7,19620.3,14133.3,14135.4,14137.5,20966.1,20964.4,27127.9,27093.9,8515.0,8513.3,8514.7,14527.9,14544.9,14545.9,24594.3,24569.0,24569.3,43657.5,43644.0,43636.0,19056.4,19044.8,40929.0,40923.9,37392.7,37253.3,37342.1,195804.1,196194.6,197287.4,100129.6,100377.2,100226.6,100093.4,100385.6,100257.9,119470.9,119559.7,1646026.2,1604330.9,51450.9,51507.1,51479.7,16900.6,16895.9,16894.6,1092.6,1092.5,1092.5,5140.1,5143.5,5146.1,27910.6,27901.2,26.090000,54.049999
187,kahlua,17779.1,17782.9,36717.6,36725.6,36721.8,29084.3,29056.2,29063.0,19625.1,19626.3,19625.6,14134.7,14134.8,14132.4,20963.1,20965.1,27123.9,27108.6,8511.5,8511.8,8512.6,14527.5,14528.8,14530.0,24560.8,24565.8,24564.6,43635.0,43622.2,43618.7,19052.8,19044.9,40953.7,40967.5,37410.6,37416.1,37412.0,196320.9,196684.2,196139.7,100273.1,100210.6,100157.4,100000.8,100019.3,100098.4,119581.3,119470.9,1637875.0,1670739.2,51322.5,51498.9,51450.0,16900.1,16890.8,16883.2,1092.6,1092.5,1092.5,5138.9,5142.0,5145.9,27897.3,27931.7,26.120001,53.820000
188,kahlua,17757.5,17760.1,36616.3,36644.3,36700.7,28962.5,28962.0,28974.4,19613.9,19614.4,19608.7,14131.0,14130.6,14129.6,20951.6,20942.3,27125.2,27093.6,8515.9,8515.8,8514.8,14540.8,14538.1,14541.4,24570.2,24544.0,24553.2,43584.3,43592.1,43595.0,19051.5,19058.1,40965.9,41030.9,37460.8,37439.2,37477.3,196233.5,195810.5,196278.8,100443.3,100372.1,100389.0,99549.8,99696.6,99933.6,119454.1,119529.7,1598944.9,1657482.8,51443.1,51436.7,51437.1,16882.5,16887.5,16884.0,1092.6,1092.6,1092.5,5138.2,5142.1,5145.0,27886.3,27916.7,26.120001,53.740002
189,kahlua,17762.9,17757.0,36687.2,36685.6,36711.8,29056.1,29040.6,29061.2,19610.7,19604.7,19611.7,14152.3,14150.8,14153.0,20934.6,20951.3,27128.1,27101.0,8514.6,8512.8,8514.9,14536.5,14536.3,14542.6,24583.7,24584.2,24580.5,43634.7,43631.2,43641.9,19056.2,19043.4,40939.2,40954.8,37431.8,37361.6,37439.2,196434.3,196168.8,196645.2,100582.6,100121.2,100486.5,99776.9,100139.7,99827.1,119532.1,119595.8,1651734.6,1674498.6,51446.2,51509.8,51482.4,16891.7,16889.1,16894.5,1092.6,1092.6,1092.5,5138.3,5142.8,5145.2,27919.4,27918.3,26.120001,53.860001
190,kahlua,17771.2,17771.1,36738.6,36744.6,36731.8,29075.1,29088.8,29089.2,19628.5,19616.9,19619.2,14158.9,14157.0,14158.9,20947.5,20946.8,27128.6,27102.0,8517.6,8516.4,8518.3,14548.3,14549.5,14549.1,24595.3,24575.6,24579.0,43651.9,43671.9,43673.5,19066.3,19061.6,40995.0,40972.5,37429.9,37332.9,37435.9,197019.6,195585.3,195823.4,100345.8,100509.5,100332.3,99883.3,100034.5,100101.8,119689.6,119684.8,1647620.5,1654029.1,51523.0,51491.9,51532.6,16889.6,16890.5,16892.7,1092.6,1092.5,1092.5,5136.7,5140.5,5143.3,27918.3,27907.9,26.139999,53.790001
191,kahlua,17762.0,17767.2,36696.7,36694.7,36709.1,29155.9,29160.9,29174.6,19603.9,19609.6,19604.0,14177.7,14174.7,14171.4,20947.1,20936.4,27127.1,27106.2,8513.9,8514.4,8514.7,14525.7,14532.5,14534.9,24604.4,24606.4,24606.4,43656.4,43683.0,43726.9,19064.5,19059.0,41014.5,40972.2,37466.2,37546.5,37507.3,196155.8,197146.8,195533.9,100347.5,99952.1,100202.1,100180.2,100111.1,100295.9,119534.5,119598.2,1577339.8,1671677.4,51514.9,51510.7,51544.2,16881.9,16894.0,16892.1,1092.6,1092.5,1092.5,5135.9,5139.4,5142.4,27895.3,27922.9,26.150000,53.740002
192,kahlua,17757.3,17762.7,36705.8,36706.0,36703.7,29176.5,29190.3,29198.5,19600.9,19592.7,19598.5,14187.6,14178.7,14183.2,20956.0,20947.1,27141.8,27098.2,8512.8,8512.0,8512.3,14524.1,14528.4,14527.9,24605.4,24609.5,24605.3,43667.6,43700.2,43685.7,19059.8,19067.2,40970.7,40975.0,37457.4,37451.1,37508.0,196227.0,197231.8,196392.1,100580.9,100131.3,100556.2,99904.3,100172.6,100012.6,119710.1,119536.9,1610624.4,1683257.1,51556.0,51539.9,51497.1,16891.6,16891.7,16895.1,1092.6,1092.5,1092.5,5136.3,5140.3,5143.2,27914.8,27929.2,26.160000,53.540001
193,kahlua,17760.0,17758.5,36697.2,36713.0,36677.2,29184.5,29175.9,29196.3,19602.6,19603.0,19602.8,14189.6,14195.5,14191.7,20937.1,20932.0,27129.3,27105.6,8511.3,8511.2,8511.8,14514.8,14515.7,14519.3,24625.7,24607.0,24615.8,43686.4,43702.8,43693.3,19062.1,19056.6,40991.9,40999.4,37462.7,37514.1,37399.7,196512.1,195878.2,196690.7,100225.0,100245.2,100377.2,99684.9,99874.9,99988.2,119566.9,119510.5,1640583.1,1652193.0,51491.9,51391.3,51483.2,16893.3,16885.1,16888.9,1092.6,1092.6,1092.5,5136.7,5141.2,5143.2,27939.2,27907.2,26.150000,53.439999
194,kahlua,17763.2,17762.4,36746.9,36772.2,36763.1,29229.2,29197.8,29216.9,19609.5,19605.4,19604.0,14200.4,14202.5,14197.3,20943.5,20946.7,27128.6,27101.7,8511.9,8511.2,8512.4,14511.0,14514.9,14513.8,24633.4,24632.8,24607.5,43720.6,43725.9,43719.3,19058.8,19051.7,40991.3,40982.0,37492.8,37437.3,37531.6,197006.5,195730.0,195578.8,100143.9,100330.6,100170.9,99770.2,100027.7,99938.7,119802.9,119463.7,1712551.0,1631814.4,51523.0,51510.7,51534.6,16901.3,16899.1,16893.5,1092.6,1092.6,1092.5,5137.9,5140.8,5144.4,27917.1,27934.6,26.180000,53.439999
195,kahlua,17787.2,17772.3,36734.0,36760.9,36745.3,29291.2,29297.6,29302.4,19611.3,19610.6,19601.7,14210.0,14211.8,14210.0,20936.7,20942.0,27124.8,27087.9,8512.9,8513.3,8512.8,14504.6,14506.3,14505.4,24670.0,24654.3,24654.6,43773.8,43755.6,43730.4,19065.9,19065.8,40974.2,40975.6,37557.6,37560.5,37586.9,196100.9,195817.0,195350.9,100332.3,100243.5,100448.4,99823.8,99724.2,99897.5,119389.3,119816.2,1605195.9,1699595.4,51503.8,51485.7,51505.8,16898.6,16895.6,16899.4,1092.6,1092.5,1092.6,5140.5,5144.1,5146.1,27928.4,27963.5,26.180000,53.410000
196,kahlua,17770.6,17764.5,36745.6,36726.2,36719.8,29294.8,29308.9,29302.4,19601.8,19602.8,19606.8,14213.1,14213.0,14217.7,20953.4,20956.4,27121.9,27097.8,8516.0,8511.7,8513.2,14490.4,14493.7,14495.5,24647.5,24641.5,24644.6,43747.0,43748.0,43746.1,19056.2,19059.9,40986.9,41017.3,37465.2,37529.4,37449.7,195904.0,195559.6,195553.1,100246.9,99921.0,100235.1,99466.5,99599.0,99847.2,119431.3,119451.7,1667930.8,1612369.1,51481.9,51449.1,51516.7,16902.5,16898.8,16896.1,1092.6,1092.5,1092.6,5138.6,5142.7,5145.4,27934.8,27967.7,26.180000,53.279999
197,kahlua,17761.0,17760.7,36689.6,36696.5,36708.1,29091.0,29098.2,29067.6,19608.0,19610.9,19621.6,14200.1,14197.0,14190.1,20946.2,20941.6,27117.1,27095.0,8511.0,8510.1,8511.4,14474.1,14480.7,14480.9,24611.8,24614.9,24589.7,43737.0,43738.3,43747.7,19056.9,19057.8,40981.7,40955.1,37535.5,37520.2,37564.6,195533.9,195672.1,195842.7,100176.0,100408.5,100226.6,98988.1,99126.7,99267.3,119694.4,119433.7,1648076.6,1620929.4,51400.4,51416.6,51425.8,16892.9,16893.6,16900.2,1092.6,1092.5,1092.5,5138.8,5142.4,5145.3,27942.3,27958.8,26.190001,53.209999
198,kahlua,17770.6,17763.5,36735.6,36727.1,36664.9,29009.0,28990.8,29026.2,19608.5,19604.2,19606.6,14201.0,14200.7,14201.5,20942.1,20946.5,27127.0,27083.0,8510.9,8509.3,8507.4,14474.8,14475.9,14483.9,24612.0,24601.8,24598.5,43701.8,43712.7,43749.6,19056.0,19059.3,40998.8,40951.3,37435.9,37427.0,37502.0,195968.5,195810.5,195778.3,100218.2,100090.0,100317.9,99111.8,99218.5,99040.9,119304.3,119692.0,1641487.8,1634053.9,51423.1,51442.2,51443.6,16902.1,16895.4,16901.1,1092.6,1092.6,1092.5,5139.9,5143.6,5146.5,27944.9,27966.0,26.209999,53.509998
199,kahlua,17775.1,17769.2,36748.2,36758.9,36734.9,28995.4,28992.7,29017.2,19612.4,19613.6,19616.4,14210.0,14207.2,14209.9,20963.8,20948.9,27102.5,27065.6,8511.7,8510.2,8515.6,14471.2,14470.7,14472.7,24618.6,24613.1,24596.8,43753.3,43764.1,43720.3,19061.6,19062.7,40962.9,40963.7,37417.0,37454.8,37435.4,194832.9,194995.7,195383.0,100309.5,100177.7,100256.2,98983.2,99008.7,99036.8,119267.3,119152.6,1637875.0,1645571.2,51451.8,51375.8,51355.3,16904.6,16897.0,16900.8,1092.6,1092.5,1092.5,5139.7,5144.1,5147.0,27962.3,27970.2,26.190001,53.889999
200,kahlua,17771.9,17775.1,36717.6,36743.5,36769.1,28960.5,28945.6,28959.5,19618.2,19622.4,19624.5,14223.1,14221.3,14222.9,20915.1,20944.2,27109.3,27099.1,8512.4,8511.0,8512.0,14459.0,14467.4,14466.5,24613.9,24597.7,24612.9,43726.9,43739.8,43757.2,19060.1,19054.5,41038.6,41006.3,37504.6,37484.2,37492.1,195482.5,194976.5,195614.2,100325.5,100428.9,100263.0,98803.1,98769.5,98767.9,119466.1,119500.9,1652193.0,1640131.1,51463.2,51378.9,51394.4,16910.3,16907.0,16905.0,1092.6,1092.6,1092.5,5140.6,5143.7,5146.9,27962.3,27958.1,26.219999,54.090000
201,kahlua,17768.5,17767.0,36784.9,36801.1,36806.0,28852.8,28842.9,28865.2,19627.3,19623.7,19622.3,14224.4,14227.8,14226.5,20938.0,20929.1,27103.8,27089.7,8510.1,8508.2,8508.4,14449.4,14455.7,14454.3,24612.1,24589.8,24597.6,43693.3,43759.1,43676.8,19081.4,19059.6,41014.2,40986.6,37546.0,37579.0,37509.0,195325.3,195370.2,195152.3,100259.6,100034.5,100357.7,98516.8,98731.0,98761.3,119227.8,119743.8,1644207.9,1609318.1,51350.7,51361.5,51384.9,16905.8,16912.6,16904.3,1092.6,1092.5,1092.6,5141.7,5145.5,5148.5,27959.9,28000.0,26.240000,54.279999
202,kahlua,17769.2,17761.7,36804.1,36827.3,36818.1,28720.2,28737.2,28739.6,19633.9,19628.9,19628.5,14238.5,14234.6,14235.1,20932.1,20934.0,27114.1,27076.6,8508.6,8506.4,8507.5,14445.4,14448.9,14451.8,24568.0,24605.3,24590.3,43739.8,43755.6,43746.7,19061.1,19054.7,40972.8,41015.1,37417.8,37451.4,37484.0,195765.4,194839.2,195277.2,100225.0,100223.3,100302.7,98496.4,98434.4,98541.2,119541.7,119564.5,1587645.5,1623139.1,51342.0,51364.0,51353.1,16911.2,16906.2,16908.7,1092.6,1092.5,1092.5,5142.9,5147.8,5149.7,28003.6,28009.3,26.240000,54.520000
203,kahlua,17794.9,17792.0,36872.0,36856.1,36848.1,28687.1,28679.3,28683.6,19645.5,19644.4,19637.1,14251.7,14246.3,14246.0,20938.7,20946.5,27112.4,27066.7,8507.9,8507.6,8508.4,14435.7,14442.9,14445.1,24611.7,24608.4,24597.2,43741.4,43748.0,43767.8,19058.7,19054.1,41010.7,40996.2,37391.0,37516.6,37442.6,193792.3,194590.8,196294.9,100652.3,99919.4,100002.5,97986.0,98304.3,98326.2,119288.8,119637.9,1636974.4,1674969.6,51337.1,51304.8,51315.4,16918.9,16910.5,16916.8,1092.6,1092.6,1092.5,5143.8,5148.3,5150.5,28014.8,28010.3,26.240000,54.860001
204,kahlua,17782.2,17777.6,36883.4,36884.0,36892.6,28572.9,28545.3,28578.0,19648.2,19653.1,19655.0,14248.7,14248.4,14252.3,20939.0,20945.4,27106.7,27076.9,8507.1,8508.6,8508.7,14445.3,14442.1,14444.1,24598.1,24588.2,24582.5,43757.5,43723.8,43753.3,19062.3,19066.7,41017.6,40945.5,37342.1,37460.6,37424.4,196162.3,195094.7,195113.9,100129.6,100271.4,100117.8,97822.5,97742.1,97673.1,119302.0,119335.5,1598944.9,1629581.2,51207.1,51207.5,51261.4,16924.4,16918.5,16913.1,1092.6,1092.6,1092.5,5145.0,5149.7,5151.9,27996.6,28030.9,26.250000,55.139999
205,kahlua,17790.0,17792.7,36879.3,36904.6,36924.6,28445.8,28446.1,28467.8,19657.7,19652.9,19655.8,14245.7,14247.0,14243.0,20924.9,20928.5,27097.3,27067.3,8509.5,8507.9,8506.0,14436.4,14436.6,14436.9,24569.7,24580.2,24569.5,43762.2,43718.2,43718.2,19062.3,19047.6,40999.1,40975.0,37365.5,37337.8,37354.4,195226.0,195193.9,195075.5,100425.5,100218.2,100183.6,97504.1,97604.1,97596.1,119208.7,118881.2,1683733.2,1653569.6,51369.7,51184.1,51225.2,16922.2,16917.8,16924.7,1092.6,1092.5,1092.5,5146.7,5150.9,5153.4,28031.3,28044.9,26.260000,55.400002
206,kahlua,17790.8,17789.6,36887.4,36897.3,36919.4,28341.5,28328.2,28326.4,19666.0,19665.8,19670.1,14246.9,14251.5,14248.8,20933.3,20939.6,27085.9,27047.0,8508.5,8506.8,8508.1,14430.1,14427.5,14430.7,24586.1,24573.5,24584.2,43751.9,43743.3,43765.1,19057.9,19062.7,40999.1,41050.2,37391.7,37400.4,37407.1,195226.0,194938.2,195376.6,100230.0,100263.0,100276.5,97438.7,97070.5,97676.3,119419.3,119766.7,1611932.6,1620047.4,51176.0,51176.4,51131.7,16921.3,16916.5,16919.9,1092.6,1092.5,1092.6,5147.6,5152.3,5154.8,28037.0,28070.7,26.260000,55.660000
207,kahlua,17801.1,17795.1,36994.8,36992.2,37008.9,28330.3,28332.4,28354.0,19675.5,19673.0,19678.7,14258.6,14262.9,14264.8,20941.3,20938.4,27111.9,27079.3,8504.3,8502.9,8504.6,14415.6,14415.9,14418.4,24616.6,24623.6,24610.3,43818.0,43843.2,43834.8,19064.3,19060.6,41008.1,40993.6,37467.3,37392.9,37387.1,195376.6,195232.3,195723.6,100352.6,100009.2,100143.9,97745.3,97984.4,97916.7,119264.9,119208.7,1614117.8,1657482.8,51166.5,51262.3,51254.6,16926.9,16923.5,16928.4,1092.6,1092.5,1092.5,5151.4,5155.3,5158.0,28050.3,28031.4,26.290001,55.959999
208,kahlua,17809.5,17805.4,37081.2,37097.5,37055.0,28510.5,28542.9,28520.5,19677.8,19672.3,19683.5,14290.4,14290.2,14291.0,20940.7,20937.6,27076.4,27078.9,8508.2,8506.3,8505.2,14415.2,14413.7,14418.8,24637.3,24633.0,24629.5,43841.5,43858.1,43848.1,19065.9,19065.6,41009.0,41052.2,37457.4,37370.1,37463.2,195034.0,194473.1,195421.5,100323.8,100327.2,100481.5,98004.6,97829.7,97869.1,119404.9,119532.1,1654029.1,1616747.8,51214.4,51236.4,51229.8,16929.7,16913.2,16927.7,1092.6,1092.6,1092.5,5151.4,5155.5,5159.0,28035.8,28067.2,26.280001,56.009998
209,kahlua,17807.0,17806.2,37105.1,37096.8,37081.9,28538.5,28550.2,28557.8,19684.4,19677.4,19679.1,14302.6,14302.5,14301.9,20933.2,20941.3,27098.4,27067.7,8509.9,8508.3,8509.1,14415.2,14416.8,14418.0,24661.3,24664.6,24654.8,43901.6,43896.9,43865.1,19072.4,19074.7,41071.7,41047.8,37546.5,37531.6,37539.1,194664.0,195601.3,195193.9,100469.6,100415.3,100549.4,98031.3,98113.7,98058.7,119731.8,119078.7,1602172.1,1653569.6,51189.0,51230.7,51217.9,16924.9,16926.3,16924.3,1092.6,1092.6,1092.5,5150.5,5156.0,5158.5,28075.2,28048.4,26.290001,55.880001
210,kahlua,17807.9,17808.7,37062.9,37097.0,37079.2,28497.8,28508.0,28519.6,19678.3,19677.5,19685.1,14312.8,14313.4,14308.8,20938.9,20929.4,27104.4,27072.7,8509.5,8507.3,8509.4,14397.3,14402.0,14403.9,24703.4,24686.5,24686.6,43934.9,43927.9,43935.2,19069.9,19074.7,41032.2,41037.6,37509.5,37496.7,37446.5,195488.9,195955.6,195704.3,100697.5,100824.7,100512.9,98297.8,98529.8,98576.4,119321.1,119391.7,1576087.0,1632709.6,51331.1,51309.0,51316.7,16930.8,16926.2,16930.0,1092.6,1092.5,1092.6,5154.4,5158.2,5161.0,28098.9,28059.5,26.309999,55.709999
